ID_TA,closed,inactive,claimed,primary_cus,is_website,photo_count,is_video,cus_rest_rank,cus_rest_count,mail,tel,orig_url,URL_TA
d1818914,0,0,1,Mediterranean,1,122,0,48,386,1,4315339170,https://www.tripadvisor.com//Restaurant_Review-g190454-d1818914-Reviews-Bodega_Marques-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d1818914-Reviews-Bodega_Marques-Vienna.html
d9715162,0,0,1,Bar,1,414,0,8,198,1,+48 22 628 00 23,https://www.tripadvisor.com//Restaurant_Review-g274856-d9715162-Reviews-The_Alchemist_Gastropub-Warsaw_Mazovia_Province_Central_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274856-d9715162-Reviews-The_Alchemist_Gastropub-Warsaw_Mazovia_Province_Central_Poland.html
d1389766,0,0,0,Unknown,1,1,0,,,0,+44 20 7613 9801,https://www.tripadvisor.com//Restaurant_Review-g186338-d1389766-Reviews-Saint_s_Bar-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d1389766-Reviews-Saint_s_Bar-London_England.html
d10546545,0,0,1,Italian,1,529,0,31,8345,0,+39 06 370 1466,https://www.tripadvisor.com//Restaurant_Review-g187791-d10546545-Reviews-Sfiziarte_The_Art_of_Food-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d10546545-Reviews-Sfiziarte_The_Art_of_Food-Rome_Lazio.html
d7349072,0,0,1,Mediterranean,1,444,0,219,887,1,+30 21 0723 5005,https://www.tripadvisor.com//Restaurant_Review-g189400-d7349072-Reviews-Cookoovaya-Athens_Attica.html,https://www.tripadvisor.com//Restaurant_Review-g189400-d7349072-Reviews-Cookoovaya-Athens_Attica.html
d1066474,0,0,0,Unknown,0,0,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g274707-d1066474-Reviews-Pizzerie_U_divadla-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d1066474-Reviews-Pizzerie_U_divadla-Prague_Bohemia.html
d12341128,0,0,1,Japanese,1,67,0,133,146,1,+31 20 895 0023,https://www.tripadvisor.com/Restaurant_Review-g188590-d12341128-Reviews-Kyoto_Sushi_Grill-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d12341128-Reviews-Kyoto_Sushi_CS-Amsterdam_North_Holland_Province.html
d3696376,0,0,0,Quick Bites,1,18,0,1563,1852,0,,https://www.tripadvisor.com//Restaurant_Review-g186338-d3696376-Reviews-Airline_Cafe_Diner-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3696376-Reviews-Airline_Cafe_Diner-London_England.html
d7893350,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g186338-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d7893350-Reviews-Khani_Halal_Cuisine-London_England.html
d1829995,0,0,1,French,1,311,0,,,1,+352 26 10 38 83,https://www.tripadvisor.com/Restaurant_Review-g190356-d1829995-Reviews-La_Boucherie_Restaurant-Luxembourg_City.html,https://www.tripadvisor.com//Restaurant_Review-g190356-d1829995-Reviews-La_Boucherie-Luxembourg_City.html
d8659324,0,0,1,Mexican,1,119,0,76,171,1,+34 637 11 67 23,https://www.tripadvisor.com//Restaurant_Review-g187497-d8659324-Reviews-Verne-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d8659324-Reviews-Verne-Barcelona_Catalonia.html
d3631555,0,0,1,Italian,1,20,0,3252,8345,1,+39 06 556 6384,https://www.tripadvisor.com/Restaurant_Review-g187791-d3631555-Reviews-Cucina_Espressa-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d3631555-Reviews-Kinkku_Cucina_Espressa-Rome_Lazio.html
d796030,0,0,0,Japanese,1,15,0,25,104,0,+45 35 35 96 26,https://www.tripadvisor.com//Restaurant_Review-g189541-d796030-Reviews-Selfish_Take_Away-Copenhagen_Zealand.html,https://www.tripadvisor.com//Restaurant_Review-g189541-d796030-Reviews-Selfish_Take_Away-Copenhagen_Zealand.html
d1449928,0,0,0,Chinese,0,1,0,28,32,0,+30 21 0921 0300,https://www.tripadvisor.com//Restaurant_Review-g189400-d1449928-Reviews-Shanghai_Night-Athens_Attica.html,https://www.tripadvisor.com//Restaurant_Review-g189400-d1449928-Reviews-Shanghai_Night-Athens_Attica.html
d11960928,0,0,0,European,1,9,0,2093,2711,1,+351 21 134 8735,https://www.tripadvisor.com//Restaurant_Review-g189158-d11960928-Reviews-Vegana_Burguers-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d11960928-Reviews-Vegana_Burguers-Lisbon_Lisbon_District_Central_Portugal.html
d8756626,0,0,0,Seafood,1,31,0,107,125,0,+49 30 40048508,https://www.tripadvisor.com//Restaurant_Review-g187323-d8756626-Reviews-Restaurante_a_Cabana-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d8756626-Reviews-Restaurante_a_Cabana-Berlin.html
d5890835,0,0,0,Moroccan,0,1,0,210,213,0,+33 1 48 74 14 58,https://www.tripadvisor.com/Restaurant_Review-g187147-d5890835-Reviews-Dahlia-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d5890835-Reviews-Dahlia_le_S_A_R_L-Paris_Ile_de_France.html
d12378371,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g186338-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d12378371-Reviews-222_Kitchen-London_England.html
d1043994,0,0,0,Quick Bites,0,232,0,87,1852,0,+44 20 7836 1401,https://www.tripadvisor.com//Restaurant_Review-g186338-d1043994-Reviews-Chandos-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d1043994-Reviews-Chandos-London_England.html
d782059,0,0,0,Bar,1,12,0,251,284,0,+46 8 30 57 47,https://www.tripadvisor.com//Restaurant_Review-g189852-d782059-Reviews-Systrarna_Lundberg-Stockholm.html,https://www.tripadvisor.com//Restaurant_Review-g189852-d782059-Reviews-Systrarna_Lundberg-Stockholm.html
d12995013,0,0,1,French,1,24,0,1979,6971,1,+33 1 42 51 70 55,https://www.tripadvisor.com//Restaurant_Review-g187147-d12995013-Reviews-Pinzuti-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d12995013-Reviews-Pinzuti-Paris_Ile_de_France.html
d5818043,0,0,0,European,1,0,0,776,839,1,+49 8153 8034,https://www.tripadvisor.com//Restaurant_Review-g187309-d5818043-Reviews-Alter_Bahnhof_Steinebach-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d5818043-Reviews-Alter_Bahnhof_Steinebach-Munich_Upper_Bavaria_Bavaria.html
d2409960,0,0,0,Italian,1,325,0,616,4813,1,+39 02 2614 5872,https://www.tripadvisor.com/Restaurant_Review-g187849-d2409960-Reviews-Ristorante_Pizzeria_Dinky-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d2409960-Reviews-Dinky-Milan_Lombardy.html
d1028966,0,0,1,Italian,1,60,0,120,504,0,+420 244 462 100,https://www.tripadvisor.com//Restaurant_Review-g274707-d1028966-Reviews-Il_Giardino-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d1028966-Reviews-Il_Giardino-Prague_Bohemia.html
d12558478,0,0,1,Brew Pub,1,13,0,60,80,1,+44 7752 684903,https://www.tripadvisor.com//Restaurant_Review-g186338-d12558478-Reviews-Hoxton_Cabin-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d12558478-Reviews-Hoxton_Cabin-London_England.html
d10005681,1,0,1,International,1,17,0,,,1,+31 20 233 9100,https://www.tripadvisor.com//Restaurant_Review-g188590-d10005681-Reviews-Chefs_Poulet_Frites-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d10005681-Reviews-Chefs_Poulet_Frites-Amsterdam_North_Holland_Province.html
d5810024,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g186338-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d5810024-Reviews-Il_Falconiere-London_England.html
d4699212,0,0,1,International,0,58,0,118,246,1,+351 21 096 7409,https://www.tripadvisor.com//Restaurant_Review-g189158-d4699212-Reviews-Barbica-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d4699212-Reviews-Barbica-Lisbon_Lisbon_District_Central_Portugal.html
d8550338,0,0,1,Quick Bites,1,7,0,,,1,+44 20 8521 1361,https://www.tripadvisor.com//Restaurant_Review-g186338-d8550338-Reviews-The_Duke_E17-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d8550338-Reviews-The_Duke_E17-London_England.html
d1858700,0,0,0,French,1,63,0,829,6971,0,+33 1 43 43 80 07,https://www.tripadvisor.com//Restaurant_Review-g187147-d1858700-Reviews-Bistrot_de_la_Porte_Doree-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d1858700-Reviews-Bistrot_de_la_Porte_Doree-Paris_Ile_de_France.html
d1195720,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187849-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d1195720-Reviews-Anema_e_Cozze-Milan_Lombardy.html
d13228916,0,0,0,Bar,1,3,0,2323,2424,0,+44 20 7324 7745,https://www.tripadvisor.com//Restaurant_Review-g186338-d13228916-Reviews-Dirty_Harry_s_Soho-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d13228916-Reviews-Dirty_Harry_s_Soho-London_England.html
d3822646,0,0,1,Italian,1,318,0,155,4813,1,+39 02 4860 7607,https://www.tripadvisor.com//Restaurant_Review-g187849-d3822646-Reviews-ATMosfera-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d3822646-Reviews-ATMosfera-Milan_Lombardy.html
d8261865,0,0,0,Vegetarian Friendly,1,3,0,,,0,+41 79 441 07 24,https://www.tripadvisor.com//Restaurant_Review-g188113-d8261865-Reviews-Bar_Enge-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d8261865-Reviews-Bar_Enge-Zurich.html
d9831287,0,0,1,Unknown,0,2,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g187514-d9831287-Reviews-Cafeteria_Viena_Capellanes_interior_de_Edificio_ABC_Serrano-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d9831287-Reviews-Cafeteria_Viena_Capellanes_interior_de_Edificio_ABC_Serrano-Madrid.html
d12620681,0,0,0,Chinese,0,1,0,263,810,0,+44 7949 521907,https://www.tripadvisor.com//Restaurant_Review-g186338-d12620681-Reviews-Laoma-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d12620681-Reviews-Laoma-London_England.html
d8868471,0,0,0,Unknown,0,3,0,,,0,+47 23 27 40 00,https://www.tripadvisor.com//Restaurant_Review-g190479-d8868471-Reviews-Le_Manon-Oslo_Eastern_Norway.html,https://www.tripadvisor.com//Restaurant_Review-g190479-d8868471-Reviews-Le_Manon-Oslo_Eastern_Norway.html
d5795220,0,0,0,Grill,1,0,0,76,101,1,+34 918 44 42 16,https://www.tripadvisor.com//Restaurant_Review-g187514-d5795220-Reviews-Asador_La_Fuente-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d5795220-Reviews-Asador_La_Fuente-Madrid.html
d11832391,0,0,0,Italian,1,71,0,2459,4813,0,+39 02 5656 7973,https://www.tripadvisor.com//Restaurant_Review-g187849-d11832391-Reviews-Renzini_Norcinarte-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d11832391-Reviews-Renzini_Norcinarte-Milan_Lombardy.html
d5122165,0,0,0,Unknown,1,0,0,,,0,+44 20 7735 2737,https://www.tripadvisor.com//Restaurant_Review-g186338-d5122165-Reviews-Porters_Sandwich_Bar-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d5122165-Reviews-Porters_Sandwich_Bar-London_England.html
d1471821,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g188113-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d1471821-Reviews-Sasso-Zurich.html
d4154380,0,0,0,French,1,11,0,134,353,0,+41 22 759 12 07,https://www.tripadvisor.com//Restaurant_Review-g188057-d4154380-Reviews-Auberge_des_Vieux_Chenes-Geneva.html,https://www.tripadvisor.com//Restaurant_Review-g188057-d4154380-Reviews-Auberge_des_Vieux_Chenes-Geneva.html
d5489780,0,0,0,Brazilian,0,1,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g187497-d5489780-Reviews-Rius_cafeteria-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d5489780-Reviews-Rius_cafeteria-Barcelona_Catalonia.html
d10735398,0,0,0,Mexican,1,8,0,209,245,1,,https://www.tripadvisor.com//Restaurant_Review-g187514-d10735398-Reviews-Taco_Bell-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d10735398-Reviews-Taco_Bell-Madrid.html
d4787818,0,0,0,Bar,0,13,0,7563,8606,0,,https://www.tripadvisor.com/Restaurant_Review-g187497-d4787818-Reviews-Caliu-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d4787818-Reviews-Caliy-Barcelona_Catalonia.html
d3709155,0,0,0,Mediterranean,1,2,0,660,887,0,+30 21 0722 3784,https://www.tripadvisor.com//Restaurant_Review-g189400-d3709155-Reviews-Parko-Athens_Attica.html,https://www.tripadvisor.com//Restaurant_Review-g189400-d3709155-Reviews-Parko-Athens_Attica.html
d7337331,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187497-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d7337331-Reviews-Bar_Bodega_Floren-Barcelona_Catalonia.html
d8512741,0,0,0,Asian,0,15,0,5,5,0,+32 2 524 55 50,https://www.tripadvisor.com//Restaurant_Review-g950777-d8512741-Reviews-Fleur_de_Menthe-Anderlecht_Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g950777-d8512741-Reviews-Fleur_de_Menthe-Anderlecht_Brussels.html
d4300916,0,0,0,Italian,1,6,0,2533,4813,0,+39 02 5831 5688,https://www.tripadvisor.com//Restaurant_Review-g187849-d4300916-Reviews-Pizzeria_da_Romano-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d4300916-Reviews-Pizzeria_da_Romano-Milan_Lombardy.html
d3216774,0,0,1,International,1,21,0,56,167,1,+49 40 28787582,https://www.tripadvisor.com//Restaurant_Review-g187331-d3216774-Reviews-MEM_Open_Kitchen-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d3216774-Reviews-MEM_Open_Kitchen-Hamburg.html
d7051688,0,0,0,French,0,4,0,4419,6971,0,+33 1 43 71 18 67,https://www.tripadvisor.com//Restaurant_Review-g187147-d7051688-Reviews-Pourquoi_Pas-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d7051688-Reviews-Pourquoi_Pas-Paris_Ile_de_France.html
d9791838,0,0,1,French,1,35,0,6179,6971,1,+33 1 43 42 97 78,https://www.tripadvisor.com/Restaurant_Review-g187147-d9791838-Reviews-Au_Gourmet_de_Picpus-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d9791838-Reviews-Au_gourmet_de_picpus-Paris_Ile_de_France.html
d2270575,0,0,0,Italian,0,1,0,223,245,0,,https://www.tripadvisor.com//Restaurant_Review-g188057-d2270575-Reviews-Pizza_Pasta-Geneva.html,https://www.tripadvisor.com//Restaurant_Review-g188057-d2270575-Reviews-Pizza_Pasta-Geneva.html
d7975407,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187147-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d7975407-Reviews-Miss_Hu-Paris_Ile_de_France.html
d1006894,0,0,0,Italian,1,10,0,72,236,0,+45 33 31 89 98,https://www.tripadvisor.com//Restaurant_Review-g189541-d1006894-Reviews-Itzi_Pitzi_Pizza-Copenhagen_Zealand.html,https://www.tripadvisor.com//Restaurant_Review-g189541-d1006894-Reviews-Itzi_Pitzi_Pizza-Copenhagen_Zealand.html
d2250295,0,0,0,British,0,0,0,757,774,0,,https://www.tripadvisor.com//Restaurant_Review-g186525-d2250295-Reviews-The_Dolphine_inn-Edinburgh_Scotland.html,https://www.tripadvisor.com//Restaurant_Review-g186525-d2250295-Reviews-The_Dolphine_inn-Edinburgh_Scotland.html
d2537048,0,0,0,Italian,0,4,0,417,490,0,,https://www.tripadvisor.com//Restaurant_Review-g188590-d2537048-Reviews-Ristorante_Venezia-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d2537048-Reviews-Ristorante_Venezia-Amsterdam_North_Holland_Province.html
d7745225,0,0,0,Chinese,0,2,0,193,385,0,+39 06 884 5421,https://www.tripadvisor.com//Restaurant_Review-g187791-d7745225-Reviews-Piccola_Cina-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d7745225-Reviews-Piccola_Cina-Rome_Lazio.html
d4228429,0,0,1,Bar,1,3,0,1715,2424,1,+44 20 7403 7773,https://www.tripadvisor.com//Restaurant_Review-g186338-d4228429-Reviews-Dover_Castle_Bar-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d4228429-Reviews-Dover_Castle_Bar-London_England.html
d1423018,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187514-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d1423018-Reviews-Asador_Gaztelu-Madrid.html
d3237272,0,0,1,Italian,1,11,0,217,227,0,+33 4 78 54 90 50,https://www.tripadvisor.com//Restaurant_Review-g187265-d3237272-Reviews-Le_Chateau-Lyon_Rhone_Auvergne_Rhone_Alpes.html,https://www.tripadvisor.com//Restaurant_Review-g187265-d3237272-Reviews-Le_Chateau-Lyon_Rhone_Auvergne_Rhone_Alpes.html
d694900,0,0,0,European,1,40,0,778,2377,1,+420 274 811 146,https://www.tripadvisor.com//Restaurant_Review-g274707-d694900-Reviews-U_Slamu-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d694900-Reviews-U_Slamu-Prague_Bohemia.html
d8144949,0,0,1,International,1,406,0,44,421,1,+36 20 385 2709,https://www.tripadvisor.com//Restaurant_Review-g274887-d8144949-Reviews-Red_Pepper_Vorosmarty_ter-Budapest_Central_Hungary.html,https://www.tripadvisor.com//Restaurant_Review-g274887-d8144949-Reviews-Red_Pepper_Vorosmarty_ter-Budapest_Central_Hungary.html
d742677,0,0,0,Middle Eastern,1,50,0,18,93,0,+49 89 55029630,https://www.tripadvisor.com//Restaurant_Review-g187309-d742677-Reviews-Dehbaschi-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d742677-Reviews-Dehbaschi-Munich_Upper_Bavaria_Bavaria.html
d4507705,0,0,1,Japanese,1,186,0,4,9,0,+386 30 608 808,https://www.tripadvisor.com//Restaurant_Review-g274873-d4507705-Reviews-Tokyo_Piknik-Ljubljana_Upper_Carniola_Region.html,https://www.tripadvisor.com//Restaurant_Review-g274873-d4507705-Reviews-Tokyo_Piknik-Ljubljana_Upper_Carniola_Region.html
d8534934,0,0,1,International,1,1,0,319,421,1,+36 30 726 2583,https://www.tripadvisor.com//Restaurant_Review-g274887-d8534934-Reviews-MyCanteen_Nepfurdo_utca-Budapest_Central_Hungary.html,https://www.tripadvisor.com//Restaurant_Review-g274887-d8534934-Reviews-MyCanteen_Nepfurdo_utca-Budapest_Central_Hungary.html
d5509763,0,0,0,Quick Bites,1,10,0,1147,1852,0,+44 20 7921 0758,https://www.tripadvisor.com//Restaurant_Review-g186338-d5509763-Reviews-Company_of_Cooks-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d5509763-Reviews-Company_of_Cooks-London_England.html
d12400942,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g186338-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d12400942-Reviews-Trawler_Trash-London_England.html
d8035740,0,0,0,Asian,1,115,0,22,2472,0,+44 20 7278 4123,https://www.tripadvisor.com//Restaurant_Review-g186338-d8035740-Reviews-Ngon_Ngon-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d8035740-Reviews-Ngon_Ngon-London_England.html
d2482487,0,0,1,German,1,3,0,396,575,1,+49 89 55235823,https://www.tripadvisor.com/Restaurant_Review-g187309-d2482487-Reviews-Restaurant_Wintergarten-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d2482487-Reviews-Bistro_Restaurant-Munich_Upper_Bavaria_Bavaria.html
d4167844,0,0,1,Bar,1,7,0,811,1284,0,+33 1 40 20 72 03,https://www.tripadvisor.com//Restaurant_Review-g187147-d4167844-Reviews-Bar_Chinois-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d4167844-Reviews-Bar_Chinois-Paris_Ile_de_France.html
d1190687,0,0,1,Asian,1,59,0,44,227,1,+41 44 450 13 85,https://www.tripadvisor.com//Restaurant_Review-g188113-d1190687-Reviews-Five_Spice-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d1190687-Reviews-Five_Spice-Zurich.html
d1912572,0,0,0,Italian,0,118,0,7,388,0,+32 2 217 80 05,https://www.tripadvisor.com//Restaurant_Review-g188644-d1912572-Reviews-Il_Colosseo-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d1912572-Reviews-Il_Colosseo-Brussels.html
d8306974,0,0,0,Italian,1,7,0,3686,8345,0,+39 339 377 2202,https://www.tripadvisor.com//Restaurant_Review-g187791-d8306974-Reviews-Mangia_e_Gioca-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d8306974-Reviews-Mangia_e_Gioca-Rome_Lazio.html
d5122093,0,0,1,Bar,1,100,0,50,2424,1,+44 20 7405 4751,https://www.tripadvisor.com//Restaurant_Review-g186338-d5122093-Reviews-Ye_Olde_Mitre-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d5122093-Reviews-Ye_Olde_Mitre-London_England.html
d786482,0,0,1,Italian,1,1401,0,546,8345,1,+39 06 679 2470,https://www.tripadvisor.com/Restaurant_Review-g187791-d786482-Reviews-Il_Chianti_Osteria_Toscana-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d786482-Reviews-Vineria_Il_Chianti-Rome_Lazio.html
d1213146,0,0,1,Indian,1,89,1,86,87,1,+31 20 625 0330,https://www.tripadvisor.com//Restaurant_Review-g188590-d1213146-Reviews-Moti_Mahal-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d1213146-Reviews-Moti_Mahal-Amsterdam_North_Holland_Province.html
